NEWID,DIRACC,DIRACC_,AGE_REF,AGE_REF_,AGE2,AGE2_,AS_COMP1,AS_C_MP1,AS_COMP2,AS_C_MP2,AS_COMP3,AS_C_MP3,AS_COMP4,AS_C_MP4,AS_COMP5,AS_C_MP5,BATHRMQ,BATHRMQ_,BEDROOMQ,BEDR_OMQ,BLS_URBN,BUILDING,BUIL_ING,CUTENURE,CUTE_URE,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGOVRETX,FGOV_ETX,FINCBTAX,FINCBT_X,FINDRETX,FIND_ETX,FINLWT21,FJSSDEDX,FJSS_EDX,FPRIPENX,FPRI_ENX,FRRDEDX,FRRDEDX_,FRRETIRX,FRRE_IRX,FSALARYX,FSAL_RYX,FSSIX,FSSIX_,HLFBATHQ,HLFB_THQ,INC_HRS1,INC__RS1,INC_HRS2,INC__RS2,INC_RANK,INC__ANK,INCNONW1,INCN_NW1,INCNONW2,INCN_NW2,INCOMEY1,INCO_EY1,INCOMEY2,INCO_EY2,INCWEEK1,INCW_EK1,INCWEEK2,INCW_EK2,MISCTAXX,MISC_AXX,LUMPSUMX,LUMP_UMX,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,NONINCMX,NONI_CMX,NUM_AUTO,NUM__UTO,OCCUCOD1,OCCU_OD1,OCCUCOD2,OCCU_OD2,OTHRINCX,OTHR_NCX,PERSLT18,PERS_T18,PERSOT64,PERS_T64,POPSIZE,PRINEARN,PRIN_ARN,QINTRVMO,QINTRVYR,RACE2,RACE2_,REF_RACE,REF__ACE,REGION,RENTEQVX,RENT_QVX,ROOMSQ,ROOMSQ_,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,ST_HOUS,ST_HOUS_,VEHQ,VEHQ_,WELFAREX,WELF_REX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28
05028634,1,D,37,D,36,D,5,D,1,D,1,D,0,D,1,D,1,D,5,D,1,01,D,4,D,6,D,10,D,10,D,8,D,5,D,0,D,70000,D,0,D,27507.146,4896,D,0,D,0,D,0,D,64000,D,0,D,1,D,NA,A,40,D,0.5608205,D,2,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,3,D,0,D,1,D,NA,A,13,D,NA,A,3,D,0,D,2,06,D,02,2023,1,D,1,D,4,NA,A,8,D,2,D,1,D,1,2,D,2,D,NA,A,NA,63587.79,NA,53915.055,66325.433,NA,NA,NA,51161.276,NA,NA,NA,NA,NA,60239.21,58809.608,60519.3,NA,59493.28,NA,NA,NA,38526.255,63062.626,67746.512,60198.662,58773.254,NA
05028694,1,D,31,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,1,D,16,D,NA,A,1,D,8,D,0,D,62000,D,0,D,27701.651,4743,D,0,D,0,D,0,D,62000,D,0,D,0,D,40,D,NA,A,0.5186951,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,0,D,03,D,NA,A,NA,A,0,D,0,D,1,01,D,02,2023,NA,A,1,D,3,NA,A,3,D,2,D,NA,A,1,2,D,1,D,NA,A,55083.235,NA,NA,NA,NA,NA,56015.001,NA,NA,NA,53231.02,52334.503,NA,52705.396,NA,50563.918,56166.656,NA,NA,54201.33,NA,NA,60609.788,NA,56583.58,NA,NA,50870.573
05028704,1,D,76,D,87,T,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,12,D,14,D,2,D,1,D,0,D,184801,T,0,D,29021.148,0,D,0,D,0,D,33143,D,0,D,0,D,0,D,NA,A,NA,A,0.8932528,T,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,2,D,NA,A,NA,A,NA,A,0,D,2,D,5,01,D,02,2023,1,D,1,D,2,1903,D,7,D,2,D,1,D,2,2,D,4,D,NA,A,53989.69,NA,NA,NA,NA,53410.444,NA,NA,NA,43890.596,51741.598,NA,50358.185,NA,39063.38,46123.217,NA,NA,50504.337,NA,NA,59883.743,NA,48499.334,NA,NA,47744.789,47841.403
05028744,1,D,46,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,4,D,12,D,NA,A,2,D,9,D,0,D,135000,D,0,D,37963.484,10328,D,0,D,0,D,0,D,135000,D,0,D,0,D,65,D,NA,A,0.8029421,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,2,D,0,D,0,D,11,D,NA,A,NA,A,0,D,0,D,4,01,D,02,2023,NA,A,1,D,3,700,D,6,D,1,D,NA,A,1,2,D,5,D,NA,A,NA,NA,NA,70046.613,69569.182,63477.946,NA,64634.168,NA,NA,NA,64687.78,62786.623,70123.749,66291.194,71238.658,NA,76139.708,67822.263,67348.855,NA,NA,68135.649,NA,63736.446,NA,NA,68309.628
05028764,NA,A,58,D,62,D,1,D,1,D,0,D,0,D,0,D,1,D,4,D,1,01,D,1,D,5,D,14,D,12,D,2,D,1,D,0,D,89138,D,0,D,23105.713,4743,D,0,D,0,D,19535,D,62000,D,0,D,0,D,NA,A,50,D,0.6576245,D,4,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,1,D,0,D,1,D,NA,A,01,D,NA,A,0,D,0,D,2,02,D,02,2023,1,D,1,D,1,1700,D,9,D,2,D,1,D,1,2,D,3,D,NA,A,NA,44097.353,45917.348,NA,45158.58,47082.575,NA,49327.668,NA,49274.784,47237.333,NA,NA,NA,44795.475,NA,NA,NA,NA,NA,45894.341,43359.996,42612.957,NA,45541.846,NA,NA,NA
05028824,1,D,41,D,35,D,1,D,1,D,2,D,0,D,0,D,2,D,4,D,1,01,D,1,D,2,D,15,D,15,D,4,D,3,D,0,D,244300,D,22860,D,21683.649,15911,D,865,D,0,D,0,D,244300,D,0,D,1,D,40,D,18,D,0.944901,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,10,D,10,D,NA,A,2,D,0,D,2,01,D,02,2023,1,D,1,D,2,2200,D,8,D,1,D,2,D,1,2,D,3,D,NA,A,NA,41642.95,NA,NA,36672.475,NA,44697.804,NA,NA,45405.614,47019.258,NA,46680.966,39724.329,NA,52281.902,NA,37545.463,41636.946,NA,NA,NA,33657.21,NA,NA,NA,NA,NA
05028844,1,D,32,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,03,D,4,D,1,D,16,D,NA,A,1,D,8,D,0,D,0,D,0,D,28690.295,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,NA,A,0.0237631,A,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,06,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,NA,A,1,D,2,NA,A,5,D,1,D,NA,A,1,2,D,1,D,NA,A,56983.296,NA,58835.97,51691.891,NA,57574.03,NA,58391.111,58845.348,NA,NA,59404.866,NA,NA,57533.651,NA,58407.558,NA,NA,56158.842,60641.546,53917.513,NA,58547.637,57764.019,56864.791,55870.874,53144.293
05028924,1,D,66,D,56,D,2,D,1,D,0,D,0,D,0,D,2,D,4,D,2,01,D,2,D,5,D,11,D,15,D,3,D,4,D,0,D,79379,D,0,D,61734.67,3443,D,0,D,0,D,34379,D,45000,D,0,D,1,D,NA,A,40,D,0.6120984,D,1,D,NA,A,NA,A,1,D,0,D,50,D,NA,A,NA,A,1,D,1,D,0,D,0,D,NA,A,01,D,NA,A,0,D,1,D,5,02,D,02,2023,1,D,1,D,3,450,D,8,D,1,D,2,D,2,2,D,2,D,NA,A,111288.442,NA,NA,NA,146474.675,NA,96733.529,98276.238,148827.985,NA,NA,NA,NA,NA,142897.257,NA,NA,NA,107248.743,152861.463,NA,160893.241,NA,92050.064,159297.161,NA,NA,149196.34
05028934,1,D,42,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,04,D,4,D,1,D,13,D,NA,A,1,D,8,D,0,D,39000,D,0,D,30151.867,2984,D,0,D,0,D,0,D,39000,D,0,D,0,D,50,D,NA,A,0.3698088,D,NA,A,NA,A,1,D,NA,A,51,D,NA,A,NA,A,NA,A,1,D,1,D,0,D,0,D,06,D,NA,A,NA,A,0,D,0,D,3,01,D,02,2023,NA,A,1,D,3,NA,A,8,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,60017.858,NA,59753.539,NA,NA,NA,58926.991,70021.849,60231.501,55989.367,58547.788,NA,58089.658,60881.037,59571.782,NA,NA,61238.412,NA,57564.12,NA,NA,63282.058,59908.634,NA,60802.276,59450.867
05028954,1,D,42,D,NA,A,2,D,0,D,0,D,0,D,0,D,1,D,3,D,1,01,D,1,D,4,D,14,D,NA,A,2,D,9,D,0,D,123000,D,1560,D,27388.105,9410,D,0,D,0,D,0,D,123000,D,0,D,0,D,45,D,NA,A,0.7739577,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,2,D,0,D,0,D,07,D,NA,A,NA,A,0,D,0,D,5,01,D,02,2023,NA,A,1,D,NA,800,D,7,D,1,D,NA,A,1,2,D,0,D,NA,A,52603.202,NA,58391.373,NA,NA,NA,54968.32,53168.414,NA,52563.764,NA,57459.15,50462.679,NA,NA,57961.017,NA,NA,53783.585,NA,52447.763,NA,NA,61733.337,50129.526,48300.047,NA,54634.612
05028974,1,D,69,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,01,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,16151,D,0,D,25068.296,0,D,0,D,0,D,16151,D,0,D,0,D,0,D,NA,A,NA,A,0.1807402,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,1800,D,3,D,0,D,1800,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,4,01,D,02,2023,NA,A,1,D,2,1000,D,4,D,2,D,NA,A,1,2,D,1,D,NA,A,49668.27,50710.461,NA,NA,NA,48511.985,51811.507,NA,52142.366,NA,47299.535,45589.42,NA,NA,49878.154,NA,NA,49922.143,NA,49697.929,NA,NA,54913.801,51371.117,46457.597,NA,46839.093,48341.68
05028994,1,D,49,D,52,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,2,D,13,D,13,D,2,D,1,D,0,D,93000,D,0,D,36442.951,7115,D,0,D,0,D,0,D,93000,D,0,D,1,D,40,D,40,D,0.6728541,D,NA,A,NA,A,3,D,3,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,07,D,02,D,NA,A,0,D,0,D,4,01,D,02,2023,1,D,1,D,3,2000,D,5,D,1,D,2,D,1,2,D,2,D,NA,A,67794.068,70642.442,NA,71205.985,88702.975,71173.042,NA,NA,NA,NA,NA,61561.837,NA,NA,NA,66928.758,70740.022,NA,69212.419,NA,63662.167,84019.554,NA,NA,70185.095,NA,NA,70571.652
05029014,1,D,42,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,08,D,4,D,1,D,11,D,NA,A,1,D,8,D,494,D,50000,D,0,D,29442.94,3825,D,2496,D,0,D,0,D,50000,D,0,D,0,D,40,D,NA,A,0.4475529,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,10,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,NA,A,1,D,2,NA,A,4,D,1,D,NA,A,1,2,D,1,D,NA,A,56953.894,NA,NA,56474.748,55954.583,NA,62407.593,NA,66346.692,59449.457,NA,NA,59509.084,NA,NA,61874.834,NA,66102.733,NA,NA,58936.612,55683.82,58115.745,NA,58021.775,53353.145,56906.293,55948.019
05029024,1,D,74,D,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,11,D,NA,A,1,D,8,D,0,D,42779,D,0,D,20733.837,0,D,0,D,0,D,42779,D,0,D,0,D,1,D,NA,A,NA,A,0.398621,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,1,01,D,02,2023,NA,A,1,D,3,1600,D,7,D,1,D,NA,A,1,2,D,1,D,NA,A,41135.4,42421.789,40306.86,NA,NA,NA,NA,NA,46097.317,NA,NA,NA,39837.962,39608.424,NA,37926.637,NA,42101.646,40786.635,NA,NA,45374.627,NA,NA,39135.714,NA,39587.815,NA
05029054,1,D,55,D,52,D,2,D,2,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,5,D,15,D,16,D,4,D,4,D,0,D,15000,D,0,D,26203.19,1148,D,0,D,0,D,0,D,15000,D,0,D,0,D,NA,A,50,D,0.1719161,D,4,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,1,D,0,D,1,D,NA,A,03,D,NA,A,0,D,0,D,2,01,D,02,2023,4,D,4,D,2,1575,D,5,D,2,D,1,D,1,2,D,1,D,NA,A,46425.32,NA,NA,44810.84,44702.257,NA,49855.395,NA,52971.74,51570.637,NA,NA,63572.063,NA,NA,50780.01,NA,49684.787,NA,NA,53663.291,47177.635,45076.623,NA,52729.273,54280.711,43419.897,49283.275
05029074,1,D,52,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,04,D,2,D,1,D,16,D,NA,A,1,D,8,D,0,D,67000,D,100,D,30158.988,5126,D,0,D,0,D,0,D,67000,D,0,D,0,D,40,D,NA,A,0.544104,D,NA,A,NA,A,3,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,02,D,NA,A,NA,A,0,D,0,D,1,01,D,02,2023,NA,A,1,D,3,2543,D,3,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,NA,NA,NA,NA,54107.377,57337.881,64514.831,NA,61740.155,NA,NA,NA,60673.087,56731.2,63343.914,62308.594,69605.551,NA,65714.608,52934.08,61889.082,NA,NA,53069.565,NA,63952.354,NA
05029084,1,D,57,D,58,D,2,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,1,D,4,D,13,D,13,D,3,D,4,D,0,D,173850,D,0,D,15108.632,13005,D,0,D,0,D,0,D,170000,D,0,D,0,D,40,D,NA,A,0.8773565,D,NA,A,2,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,2,D,0,D,0,D,01,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,1,D,1,D,3,1600,D,9,D,1,D,2,D,1,2,D,4,D,NA,A,NA,NA,32295.471,27576.622,30346.575,32431.292,28388.358,NA,32931.844,28728.399,30460.287,NA,NA,27617.459,NA,26518.862,NA,NA,29542.952,27496.614,NA,36273.513,25537.567,NA,31018.335,NA,28031.001,29575.498
05029174,1,D,54,D,56,D,2,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,3,D,15,D,14,D,3,D,4,D,0,D,384000,D,12000,D,24428.636,33853,T,0,D,0,D,0,D,284000,D,0,D,1,D,60,D,40,D,0.9792996,D,NA,A,NA,A,1,D,1,D,52,D,48,D,NA,A,NA,A,1,D,3,D,0,D,1,D,03,D,03,D,NA,A,0,D,0,D,2,02,D,02,2023,1,D,1,D,3,3100,D,8,D,2,D,1,D,1,2,D,3,D,NA,A,45485.108,47805.105,51649.384,44253.929,NA,NA,NA,NA,NA,47874.179,NA,NA,NA,46648.537,50259.82,NA,46902.108,NA,50526.208,52819.651,NA,NA,45854.842,NA,NA,53607.691,NA,45899.652
05029184,1,D,44,D,43,D,1,D,1,D,4,D,0,D,0,D,5,D,6,D,1,01,D,1,D,2,D,16,D,16,D,6,D,3,D,413,D,566249,T,12000,D,10813.856,32609,T,0,D,0,D,0,D,557358,T,0,D,1,D,45,D,35,D,0.9949649,T,NA,A,NA,A,3,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,03,D,NA,A,4,D,0,D,2,02,D,02,2023,1,D,1,D,4,7073,T,10,D,1,D,2,D,1,2,D,2,D,NA,A,NA,NA,NA,20166.641,NA,NA,NA,NA,NA,21599.424,38102.003,31037.477,NA,15924.356,NA,NA,NA,18369.424,33541.366,29184.473,29643.743,27434.979,NA,19030.091,36863.755,32693.097,NA,NA
05029274,1,D,76,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,08,D,4,D,8,D,12,D,NA,A,1,D,8,D,0,D,27179,D,0,D,28323.603,0,D,0,D,0,D,27179,D,0,D,0,D,0,D,NA,A,NA,A,0.2760702,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,02,2023,NA,A,1,D,4,NA,A,4,D,1,D,NA,A,1,2,D,0,D,NA,A,NA,60810.088,51586.749,NA,60523.252,NA,61370.537,54273.41,NA,NA,NA,58426.456,NA,NA,NA,NA,NA,64896.082,54525.934,52271.211,NA,57580.906,NA,NA,NA,57773.456,55528.944,54109.965
05029294,1,D,38,D,36,D,1,D,1,D,1,D,1,D,0,D,2,D,4,D,1,01,D,1,D,2,D,16,D,14,D,4,D,3,D,0,D,121700,D,0,D,45645.168,9295,D,7575,D,0,D,0,D,121500,D,0,D,0,D,60,D,60,D,0.7699859,D,NA,A,NA,A,4,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,02,D,03,D,NA,A,2,D,0,D,4,02,D,02,2023,1,D,1,D,1,3500,D,7,D,2,D,1,D,1,2,D,3,D,NA,A,69624.945,75415.385,NA,80503.543,NA,69555.219,76797.213,NA,NA,79181.489,NA,NA,81225.972,NA,80691.758,NA,NA,71167.069,71305.809,75374.862,NA,71320.25,70003.103,81205.194,78655.775,80001.767,NA,NA
05029304,1,D,62,D,NA,A,0,D,1,D,0,D,0,D,0,D,3,D,5,D,1,01,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,10451,D,0,D,31389.861,0,D,0,D,0,D,9971,D,0,D,0,D,0,D,NA,A,NA,A,0.1420236,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,0,D,4,01,D,02,2023,NA,A,1,D,3,2200,D,8,D,2,D,NA,A,1,2,D,2,D,NA,A,62861.803,61195.787,NA,59960.634,63719.121,60262.934,NA,NA,NA,NA,NA,57050.154,NA,NA,NA,59027.129,64845.245,NA,60752.57,NA,59555.781,63610.856,NA,NA,63540.775,NA,NA,59987.264
05029334,1,D,50,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,1,D,12,D,NA,A,1,D,8,D,0,D,150000,D,0,D,28714.471,11475,D,0,D,0,D,0,D,150000,D,0,D,0,D,50,D,NA,A,0.8386417,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,1,D,03,D,NA,A,NA,A,0,D,0,D,1,01,D,02,2023,NA,A,2,D,3,2500,D,8,D,2,D,NA,A,1,2,D,1,D,NA,A,50293.717,65120.196,42080.746,42239.952,61061.992,NA,NA,NA,70062.199,NA,47430.096,53431.132,51386.015,NA,NA,NA,NA,NA,71041.143,NA,NA,NA,64155.037,78452.302,NA,49945.129,NA,46831.118
05029394,1,D,36,D,22,D,1,D,1,D,0,D,1,D,0,D,2,D,2,D,2,01,D,2,D,1,D,11,D,12,D,3,D,2,D,0,D,80000,D,0,D,75965.895,6120,D,0,D,0,D,0,D,80000,D,0,D,0,D,54,D,NA,A,0.619073,D,NA,A,2,D,1,D,NA,A,52,D,0,D,NA,A,NA,A,1,D,1,D,0,D,1,D,11,D,NA,A,NA,A,1,D,0,D,4,01,D,02,2023,1,D,1,D,3,500,D,5,D,1,D,2,D,2,2,D,4,D,NA,A,175957.434,179294.01,178045.76,NA,NA,NA,178924.726,NA,189543.572,191164.073,194053.422,NA,NA,NA,NA,NA,191425.679,NA,NA,NA,191537.066,180866.196,NA,184688.711,NA,192082.713,181376.728,NA
05029464,NA,A,43,D,35,D,1,D,2,D,2,D,1,D,0,D,3,D,5,D,1,01,D,1,D,2,D,16,D,14,D,6,D,5,D,0,D,716695,T,0,D,22525.717,39553,T,0,D,0,D,1979,D,714716,T,0,D,1,D,60,D,50,D,0.9975362,T,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,07,D,03,D,NA,A,3,D,1,D,1,01,D,02,2023,4,D,1,D,3,7073,T,10,D,1,D,2,D,1,2,D,2,D,NA,A,NA,NA,NA,36261.192,52489.017,49259.369,41012.306,37413.091,NA,46152.108,46559.874,46178.575,NA,NA,51663.49,NA,49545.573,NA,NA,43383.967,44377.681,NA,31243.08,45669.295,NA,57658.514,NA,45675.698
05029504,1,D,48,D,36,D,1,D,1,D,0,D,2,D,1,D,2,D,3,D,1,01,D,1,D,2,D,16,D,16,D,5,D,3,D,0,D,206000,D,3000,D,11988.738,15759,D,0,D,0,D,0,D,206000,D,0,D,0,D,40,D,27,D,0.9186424,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,03,D,03,D,NA,A,3,D,0,D,2,01,D,02,2023,1,D,1,D,4,2100,D,8,D,1,D,2,D,1,2,D,2,D,NA,A,18575.768,17525.409,18891.884,NA,33251.167,16396.449,20093.642,19596.515,19297.912,NA,NA,NA,28422.195,NA,34606.986,21373.672,20963.853,NA,NA,NA,NA,NA,28837.526,NA,NA,NA,25075.801,17636.747
05029544,1,D,54,D,NA,A,0,D,1,D,1,D,0,D,0,D,1,D,1,D,1,01,D,4,D,8,D,11,D,NA,A,2,D,7,D,0,D,15360,D,0,D,39279.875,0,D,0,D,0,D,0,D,0,D,10860,D,0,D,NA,A,NA,A,0.1746386,D,3,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,3,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,1,D,0,D,2,01,D,02,2023,NA,A,1,D,1,NA,A,5,D,2,D,NA,A,1,2,D,0,D,4500,D,NA,NA,81991.455,NA,92574.706,NA,NA,80884.097,77639.265,NA,70914.891,78299.866,NA,78945.59,NA,68749.843,76445.619,NA,NA,NA,77197.533,NA,NA,NA,NA,NA,78297.412,76174.559
05029574,1,D,69,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,3,D,1,01,D,2,D,8,D,15,D,NA,A,1,D,8,D,0,D,27079,D,0,D,20751.559,0,D,0,D,0,D,18779,D,0,D,0,D,0,D,NA,A,NA,A,0.2749646,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,4,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,4,01,D,02,2023,NA,A,2,D,3,1000,D,6,D,1,D,NA,A,1,2,D,3,D,NA,A,47822.306,NA,NA,35334.287,NA,30506.204,38630.181,53442.981,NA,NA,NA,NA,NA,40998.269,NA,NA,NA,44243.402,44103.547,NA,28095.797,NA,39650.697,47588.274,NA,NA,35458.805,NA
05029594,1,D,50,D,52,D,1,D,1,D,2,D,1,D,0,D,2,D,4,D,1,01,D,1,D,2,D,16,D,15,D,5,D,3,D,0,D,183800,D,1200,D,7804.258,14000,D,0,D,0,D,0,D,183000,D,0,D,0,D,35,D,55,D,0.8909444,D,NA,A,NA,A,1,D,2,D,40,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,02,D,01,D,NA,A,3,D,0,D,2,02,D,02,2023,2,D,1,D,3,1300,D,10,D,2,D,1,D,1,2,D,2,D,NA,A,12306.234,NA,NA,NA,NA,NA,14223.16,NA,NA,NA,14079.607,13862.183,NA,12666.991,NA,16388.105,12933.955,NA,NA,17765.383,NA,NA,14364.308,NA,17828.561,NA,NA,13419.476
05029724,1,D,30,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,1,D,15,D,NA,A,1,D,8,D,0,D,65000,D,0,D,49869.555,4973,D,0,D,0,D,0,D,65000,D,0,D,0,D,40,D,NA,A,0.5348398,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,04,D,NA,A,NA,A,0,D,0,D,2,01,D,02,2023,NA,A,2,D,3,NA,A,2,D,1,D,NA,A,1,2,D,1,D,NA,A,NA,99552.717,104529.806,NA,NA,89819.651,NA,103006.808,NA,NA,80921.2,86065.224,NA,108655.929,91834.183,NA,103199.102,NA,112734.742,102626.624,NA,NA,NA,88975.74,NA,NA,NA,NA
05029764,1,D,55,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,8,D,15,D,NA,A,2,D,9,D,0,D,42779,D,0,D,27891.489,0,D,0,D,0,D,42779,D,0,D,0,D,0,D,NA,A,NA,A,0.3989745,D,2,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,1,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,3,01,D,02,2023,NA,A,1,D,2,2500,D,7,D,2,D,NA,A,1,2,D,2,D,NA,A,NA,47247.217,46287.776,46753.11,NA,68377.51,49148.648,49425.863,NA,NA,62395.003,NA,56744.031,NA,NA,62318.191,48059.079,NA,60915.077,43346.111,NA,63800.336,NA,61901.982,41854.094,NA,NA,NA
05029774,NA,A,71,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,01,D,1,D,1,D,14,D,NA,A,1,D,8,D,0,D,74291,D,0,D,28450.247,2984,D,0,D,0,D,31067,D,39000,D,0,D,0,D,30,D,NA,A,0.5832652,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,1,D,04,D,NA,A,NA,A,0,D,1,D,2,01,D,02,2023,NA,A,1,D,4,2000,D,4,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,58317.314,54094.014,NA,56537.546,NA,58848.306,58820.956,NA,NA,NA,47015.464,NA,NA,NA,NA,NA,59170.713,53832.58,55432.903,NA,57998.951,NA,NA,NA,57125.209,55730.936,54191.726
05029784,1,D,77,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,5,D,1,01,D,2,D,8,D,13,D,NA,A,1,D,8,D,0,D,26311,D,0,D,25678.433,0,D,0,D,0,D,26111,D,0,D,0,D,1,D,NA,A,NA,A,0.2687716,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,4,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,02,2023,NA,A,1,D,2,1555,D,8,D,1,D,NA,A,1,2,D,2,D,NA,A,52347.319,NA,50575.179,44691.822,NA,50757.326,NA,53476.532,48337.976,NA,NA,52162.781,NA,NA,49945.47,NA,49932.076,NA,NA,49269.181,50346.945,50385.729,NA,53217.541,47395.884,50054.424,48937.746,51142.206
